patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_25_20,"[""Moors, heathland and sclerophyllous vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_25_20,S2A_MSIL2A_20170704T112111_25_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_29_20,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_29_20,S2A_MSIL2A_20170704T112111_29_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_23,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_19_23,S2A_MSIL2A_20170704T112111_19_23,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_28,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_15_28,S2A_MSIL2A_20170704T112111_15_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_50_17,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_50_17,S2A_MSIL2A_20170617T113321_50_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_26_14,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_26_14,S2A_MSIL2A_20170704T112111_26_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_21,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_22_21,S2A_MSIL2A_20170704T112111_22_21,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_66_18,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_66_18,S2A_MSIL2A_20170617T113321_66_18,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_14,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_18_14,S2A_MSIL2A_20170704T112111_18_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_53_14,"[""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_53_14,S2A_MSIL2A_20170617T113321_53_14,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_19,"[""Complex cultivation patterns"", ""Moors, heathland and sclerophyllous vegetation"", ""Pastures"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_19,S2A_MSIL2A_20170704T112111_14_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_50_21,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_50_21,S2A_MSIL2A_20170704T112111_50_21,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_26,"[""Complex cultivation patterns"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_19_26,S2A_MSIL2A_20170704T112111_19_26,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_27_22,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_27_22,S2A_MSIL2A_20170704T112111_27_22,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_13,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_13_13,S2A_MSIL2A_20170704T112111_13_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_14,"[""Coniferous forest"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_21_14,S2A_MSIL2A_20170704T112111_21_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_52_17,"[""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_52_17,S2A_MSIL2A_20170617T113321_52_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_29_18,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_29_18,S2A_MSIL2A_20170704T112111_29_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_28_19,"[""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_28_19,S2A_MSIL2A_20170704T112111_28_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_18,"[""Broad-leaved forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_22_18,S2A_MSIL2A_20170704T112111_22_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_59_14,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_59_14,S2A_MSIL2A_20170617T113321_59_14,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_14,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_19_14,S2A_MSIL2A_20170704T112111_19_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_24,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_18_24,S2A_MSIL2A_20170704T112111_18_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_14,"[""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_22_14,S2A_MSIL2A_20170704T112111_22_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_51_17,"[""Coniferous forest"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_51_17,S2A_MSIL2A_20170617T113321_51_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_17_29,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_17_29,S2A_MSIL2A_20170704T112111_17_29,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_31,"[""Broad-leaved forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_16_31,S2A_MSIL2A_20170704T112111_16_31,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_17_26,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_17_26,S2A_MSIL2A_20170704T112111_17_26,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_26_19,"[""Moors, heathland and sclerophyllous vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_26_19,S2A_MSIL2A_20170704T112111_26_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_54_14,"[""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_54_14,S2A_MSIL2A_20170617T113321_54_14,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_27_19,"[""Moors, heathland and sclerophyllous vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_27_19,S2A_MSIL2A_20170704T112111_27_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_23,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_21_23,S2A_MSIL2A_20170704T112111_21_23,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_53_13,"[""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_53_13,S2A_MSIL2A_20170617T113321_53_13,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_14,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_16_14,S2A_MSIL2A_20170704T112111_16_14,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_29,"[""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_19_29,S2A_MSIL2A_20170704T112111_19_29,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_44,"[""Complex cultivation patterns"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_15_44,S2A_MSIL2A_20170704T112111_15_44,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_24,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_21_24,S2A_MSIL2A_20170704T112111_21_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_17_24,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_17_24,S2A_MSIL2A_20170704T112111_17_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_24_18,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_24_18,S2A_MSIL2A_20170704T112111_24_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_19,"[""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_22_19,S2A_MSIL2A_20170704T112111_22_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_26_18,"[""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_26_18,S2A_MSIL2A_20170704T112111_26_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_27,"[""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_27,S2A_MSIL2A_20170704T112111_14_27,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_52_19,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_52_19,S2A_MSIL2A_20170617T113321_52_19,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_39,"[""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_13_39,S2A_MSIL2A_20170704T112111_13_39,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_32_13,"[""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_32_13,S2A_MSIL2A_20170704T112111_32_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_16,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_16_16,S2A_MSIL2A_20170704T112111_16_16,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_28_17,"[""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_28_17,S2A_MSIL2A_20170704T112111_28_17,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_20_24,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_20_24,S2A_MSIL2A_20170704T112111_20_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_24,"[""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_22_24,S2A_MSIL2A_20170704T112111_22_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_65_19,"[""Broad-leaved forest"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_65_19,S2A_MSIL2A_20170617T113321_65_19,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_28,"[""Mixed forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Permanent crops""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_28,S2A_MSIL2A_20170704T112111_14_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_19,"[""Inland wetlands"", ""Natural grassland and sparsely vegetated areas""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_19,S2A_MSIL2A_20170617T113321_61_19,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_29_69,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_29_69,S2A_MSIL2A_20170617T113321_29_69,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_59_21,"[""Inland wetlands"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_59_21,S2A_MSIL2A_20170617T113321_59_21,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_20,"[""Inland wetlands"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_20,S2A_MSIL2A_20170617T113321_61_20,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_56_20,"[""Inland wetlands"", ""Natural grassland and sparsely vegetated areas""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_56_20,S2A_MSIL2A_20170617T113321_56_20,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_15,"[""Coniferous forest"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_15,S2A_MSIL2A_20170617T113321_61_15,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_54_21,"[""Coniferous forest"", ""Inland wetlands"", ""Natural grassland and sparsely vegetated areas""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_54_21,S2A_MSIL2A_20170617T113321_54_21,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_66_13,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_66_13,S2A_MSIL2A_20170617T113321_66_13,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
