patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_17_78,"[""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_17_78,S2A_MSIL2A_20170617T113321_17_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_80_58,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_80_58,S2A_MSIL2A_20170613T101031_80_58,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_12_59,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59,S2A_MSIL2A_20170704T112111_12_59,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_80_33,"[""Arable land"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_80_33,S2A_MSIL2A_20170701T093031_80_33,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_12_40,"[""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_12_40,S2A_MSIL2A_20170617T113321_12_40,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_12_41,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_41,S2A_MSIL2A_20170704T112111_12_41,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_86_83,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_86_83,S2A_MSIL2A_20170613T101031_86_83,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_84_39,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_84_39,S2A_MSIL2A_20170701T093031_84_39,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_07_01,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_7_1,S2A_MSIL2A_20170704T112111_7_1,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_84,"[""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_84,S2A_MSIL2A_20170704T112111_18_84,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_03_77,"[""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_3_77,S2A_MSIL2A_20170617T113321_3_77,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_47_87,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_47_87,S2A_MSIL2A_20170617T113321_47_87,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_02_66,"[""Arable land"", ""Complex cultivation patterns""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_66,S2A_MSIL2A_20170704T112111_2_66,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_90_25,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_90_25,S2A_MSIL2A_20170701T093031_90_25,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_82_14,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_82_14,S2A_MSIL2A_20170701T093031_82_14,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_02_41,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_2_41,S2A_MSIL2A_20170617T113321_2_41,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_83_34,"[""Coniferous forest"", ""Mixed forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_83_34,S2A_MSIL2A_20170701T093031_83_34,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_12,"[""Broad-leaved forest"", ""Complex cultivation patterns""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_12,S2A_MSIL2A_20170704T112111_14_12,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_06_68,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_6_68,S2A_MSIL2A_20170617T113321_6_68,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_00_54,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_0_54,S2A_MSIL2A_20170704T112111_0_54,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_81_12,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_81_12,S2A_MSIL2A_20170701T093031_81_12,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_48_78,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_48_78,S2A_MSIL2A_20170617T113321_48_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_78_42,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_78_42,S2A_MSIL2A_20170701T093031_78_42,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_32_80,"[""Mixed forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_32_80,S2A_MSIL2A_20170617T113321_32_80,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_57_01,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures"", ""Transitional woodland, shrub""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_57_1,S2A_MSIL2A_20170617T113321_57_1,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_78_37,"[""Arable land"", ""Mixed forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_78_37,S2A_MSIL2A_20170613T101031_78_37,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_04,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_13_4,S2A_MSIL2A_20170704T112111_13_4,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_86_54,"[""Coniferous forest"", ""Mixed forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_86_54,S2A_MSIL2A_20170701T093031_86_54,False,True,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_08_80,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_8_80,S2A_MSIL2A_20170704T112111_8_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_60_11,"[""Coniferous forest"", ""Mixed forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_60_11,S2A_MSIL2A_20170701T093031_60_11,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_87_27,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_87_27,S2A_MSIL2A_20170701T093031_87_27,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_50_00,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_50_0,S2A_MSIL2A_20170617T113321_50_0,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_00_71,"[""Coniferous forest"", ""Mixed forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170703T043252_35VPK_0_71,S2A_MSIL2A_20170701T093031_0_71,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170703T043252,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_35_81,"[""Arable land"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_35_81,S2A_MSIL2A_20170704T112111_35_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_10,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_21_10,S2A_MSIL2A_20170704T112111_21_10,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_87,"[""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_87,S2A_MSIL2A_20170704T112111_18_87,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_76_89,"[""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_76_89,S2A_MSIL2A_20170613T101031_76_89,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_58_80,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170615T181403_29UPU_58_80,S2A_MSIL2A_20170617T113321_58_80,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170615T181403,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_16_12,"[""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_16_12,S2A_MSIL2A_20170617T113321_16_12,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_11_07,"[""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_11_7,S2A_MSIL2A_20170617T113321_11_7,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_28_87,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_28_87,S2A_MSIL2A_20170704T112111_28_87,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_09_17,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_9_17,S2A_MSIL2A_20170704T112111_9_17,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_90_58,"[""Coniferous forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_90_58,S2A_MSIL2A_20170701T093031_90_58,False,True,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_11_74,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_11_74,S2A_MSIL2A_20170704T112111_11_74,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_15_12,"[""Arable land"", ""Broad-leaved forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_15_12,S2A_MSIL2A_20170617T113321_15_12,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_87_64,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_87_64,S2A_MSIL2A_20170701T093031_87_64,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_81_21,"[""Coniferous forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_81_21,S2A_MSIL2A_20170701T093031_81_21,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_31,"[""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_5_31,S2A_MSIL2A_20170704T112111_5_31,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_09_81,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_9_81,S2A_MSIL2A_20170617T113321_9_81,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_86_32,"[""Coniferous forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_86_32,S2A_MSIL2A_20170701T093031_86_32,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_80_09,"[""Coniferous forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_80_9,S2A_MSIL2A_20170701T093031_80_9,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_07,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_7,S2A_MSIL2A_20170617T113321_61_7,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_84_58,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_84_58,S2A_MSIL2A_20170701T093031_84_58,False,True,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_89_76,"[""Broad-leaved forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_89_76,S2A_MSIL2A_20170613T101031_89_76,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_07_54,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_7_54,S2A_MSIL2A_20170704T112111_7_54,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_90_85,"[""Broad-leaved forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_90_85,S2A_MSIL2A_20170613T101031_90_85,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_82_04,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_82_4,S2A_MSIL2A_20170701T093031_82_4,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_86_60,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_86_60,S2A_MSIL2A_20170613T101031_86_60,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_03,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures"", ""Transitional woodland, shrub""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_25_3,S2A_MSIL2A_20170617T113321_25_3,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_49,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_49,S2A_MSIL2A_20170704T112111_1_49,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_90_84,"[""Broad-leaved forest"", ""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_90_84,S2A_MSIL2A_20170613T101031_90_84,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_01_78,"[""Broad-leaved forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_1_78,S2A_MSIL2A_20170617T113321_1_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_84_84,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_84_84,S2A_MSIL2A_20170613T101031_84_84,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_81,"[""Arable land"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_81,S2A_MSIL2A_20170704T112111_1_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_89_25,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_89_25,S2A_MSIL2A_20170701T093031_89_25,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_04_78,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_4_78,S2A_MSIL2A_20170617T113321_4_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_84_35,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_84_35,S2A_MSIL2A_20170701T093031_84_35,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_90_56,"[""Coniferous forest"", ""Transitional woodland, shrub""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_90_56,S2A_MSIL2A_20170701T093031_90_56,False,True,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_08_68,"[""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_8_68,S2A_MSIL2A_20170617T113321_8_68,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_65_07,"[""Coniferous forest""]",train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_65_7,S2A_MSIL2A_20170701T093031_65_7,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_26,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_1_26,S2A_MSIL2A_20170704T112111_1_26,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_65,"[""Arable land"", ""Complex cultivation patterns""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_65,S2A_MSIL2A_20170704T112111_3_65,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_67,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_67,S2A_MSIL2A_20170704T112111_3_67,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
